company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
Captain Clearwater,captainclearwater,capt.chris@captainclearwater.com,727-282-4772,United States/Florida/Belleair Bluffs,,,656193,2 Hour Cruise - Up To 6 People,Boat Rental-Boat Tour-Dolphin-Private-Sightseeing Tour-Water Activities-Wildlife,6,77,1080,84,360,720,1080,2172,https://fareharbor.com/embeds/calendar/captainclearwater/items/656193/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/captainclearwater/items/656193/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/captainclearwater/items/656193/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/nQrJJ4DGSaWmy9hC5plF
Savvy Paddles,suppaddleinflorida,savannah@suppaddleinflorida.com,1(386)717-6531,United States/Florida/Titusville,,,671507,Bioluminescent Comb Jelly Glow Kayak Tour,Eco Tour-Environmental Attraction-Kayak-Water Activities-Wildlife,9,77,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/suppaddleinflorida/items/671507/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/suppaddleinflorida/items/671507/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/suppaddleinflorida/items/671507/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/U2Xu7NQrScO7TJgBiOFT
Cape Crossing Boat Rentals,capecrossing,chase@dolphinsrentals.com,321-877-5083,United States/Florida/Merritt Island,-80.70732,28.407025,247144,10 Passenger Pontoon Rental,Boat Rental,8,76,180,14,60,120,180,360,https://fareharbor.com/embeds/calendar/capecrossing/items/247144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/capecrossing/items/247144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/capecrossing/items/247144/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/i4SYgpmYQxuCXkv1PmWf
Silent Slayer Ghost Tours,silentslayertours,silentslayertours@gmail.com,727-686-1582,United States/Florida/Safety Harbor,-82.69478,27.991002,310571,Safety Harbor Ghost Tour,Ghost Tour-History Tour-Walking Tour,9,76,52,5,18,33,52,109,https://fareharbor.com/embeds/calendar/silentslayertours/items/310571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/silentslayertours/items/310571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/silentslayertours/items/310571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Epic Paddle Adventures,epicpaddleadventures,epicpaddleadventures@gmail.com,(407) 300-8781,United States/Florida/Silver Springs,-82.055297,29.212358,329501,Manatees and Monkeys Clear Kayak or Paddleboard Adventure at Silver Springs,Attraction-Kayak-SUP-Transportation,17,76,270,21,90,180,270,540,https://fareharbor.com/embeds/calendar/epicpaddleadventures/items/329501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/epicpaddleadventures/items/329501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/epicpaddleadventures/items/329501/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/K4PcqRbqQSutSNNoph25
Suncoast Watersports,funstpete,gclick0003@yahoo.com,727-367-7144,United States/Florida/St. Pete Beach,,,347081,Paddle Boards/Kayaks,,10,76,720,56,240,480,720,1440,https://fareharbor.com/embeds/calendar/funstpete/items/347081/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/funstpete/items/347081/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/funstpete/items/347081/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/8cerdopURbe03XUhGAHU
Suncoast Watersports,funstpete,gclick0003@yahoo.com,727-367-7144,United States/Florida/St. Pete Beach,,,393675,Sand Dollar Island Dolphin Tour (60 min island stop),,10,76,88,7,28,59,88,179,https://fareharbor.com/embeds/calendar/funstpete/items/393675/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/funstpete/items/393675/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/funstpete/items/393675/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/xsh8uQt0Su2Mv46h7FO3
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,57337,Manatee & Dolphin Kayak Tour,Dolphin-Kayak-Water Activities,6,75,270,21,90,180,270,540,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/57337/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/57337/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/57337/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/OUn6ygTTDatXss1WkyNQ
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,57343,Mondo Combo Bioluminescence Tour,Water Activities,5,75,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/57343/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/57343/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/57343/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/lXvTL3b8QNKbCHDsnibe
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,57350,Bioluminescence Kayak Tour,Kayak-Water Activities,6,75,386,42,146,266,386,748,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/57350/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/57350/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/57350/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/zBthGVZkRgqrHC04J75F
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,88328,Clear Kayak Bioluminescence Tour,Kayak-Water Activities,5,75,360,29,120,241,360,720,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/88328/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/88328/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/88328/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/yyudsWsaTPCzPste9sPc
Space Coast River Tours,spacecoastrivertours,info@spacecoastrivertours.com,(321) 652-1052,United States/Florida/Merritt Island,,,117053,"Banana River Lagoon, Canaveral Locks and Port Tour",,5,75,77,6,26,52,77,155,https://fareharbor.com/embeds/calendar/spacecoastrivertours/items/117053/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/spacecoastrivertours/items/117053/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/spacecoastrivertours/items/117053/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/0K013cfOQb6haKdrR2Dw
AMI Escapes Boat Tours,amiescapes,amiescapes@gmail.com,9415184336,United States/Florida/Bradenton Beach,,,339885,FULL DAY ESCAPE $995,,8,75,64,5,22,43,64,130,https://fareharbor.com/embeds/calendar/amiescapes/items/339885/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/amiescapes/items/339885/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/amiescapes/items/339885/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/5Q8p1tpFTfKPCfMMtUQ8
AMI Escapes Boat Tours,amiescapes,amiescapes@gmail.com,9415184336,United States/Florida/Bradenton Beach,,,339896,HALF DAY ESCAPE $649,,8,75,128,10,44,86,128,260,https://fareharbor.com/embeds/calendar/amiescapes/items/339896/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/amiescapes/items/339896/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/amiescapes/items/339896/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/a3dHcNsRSiWMY5ldZM6s
AMI Escapes Boat Tours,amiescapes,amiescapes@gmail.com,9415184336,United States/Florida/Bradenton Beach,,,339923,DOLPHIN TOURS $385,,8,75,320,25,110,217,320,650,https://fareharbor.com/embeds/calendar/amiescapes/items/339923/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/amiescapes/items/339923/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/amiescapes/items/339923/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/FNDSgIKcTPuwDc75gXTQ
AMI Escapes Boat Tours,amiescapes,amiescapes@gmail.com,9415184336,United States/Florida/Bradenton Beach,,,339939,ISLAND HOPING TOUR $525,,8,75,192,15,66,129,192,390,https://fareharbor.com/embeds/calendar/amiescapes/items/339939/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/amiescapes/items/339939/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/amiescapes/items/339939/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/o88u96zQQDSzxQ4lmrVR
Idle Speed Watersports,idlespeedwatersports,play@idlespeedwatersports.com,(727) 605-4211,United States/Florida/Clearwater,-82.824745,27.98758,346736,DOLPHIN ISLAND JET SKI ADVENTURE,Jet Ski Tour,10,75,444,31,144,295,444,775,https://fareharbor.com/embeds/calendar/idlespeedwatersports/items/346736/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/idlespeedwatersports/items/346736/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/idlespeedwatersports/items/346736/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
AMI Escapes Boat Tours,amiescapes,amiescapes@gmail.com,9415184336,United States/Florida/Bradenton Beach,,,364379,SNORKEL EGMONT KEY $649,,5,75,128,10,44,86,128,260,https://fareharbor.com/embeds/calendar/amiescapes/items/364379/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/amiescapes/items/364379/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/amiescapes/items/364379/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/4g3A8CzmQzWPoXZbi3kP
Wet Rental & Tours,getwetfl,info@getwetfl.com,+1 727 503 0700,United States/Florida/Clearwater,-82.826357,27.976789,413667,Dolphin and Sightseeing Boat Tour - Clearwater Beach Marina (413667),Sightseeing Tour,2,75,316,28,108,212,316,616,https://fareharbor.com/embeds/calendar/getwetfl/items/413667/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getwetfl/items/413667/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getwetfl/items/413667/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/e8JbLAR3SfiLqhg5qddP
Wet Rental & Tours,getwetfl,info@getwetfl.com,+1 727 503 0700,United States/Florida/Clearwater,-82.826357,27.976789,423655,Tiki Boat Island Tour - Clearwater Beach,Boat Tour,1,75,360,27,120,239,360,620,https://fareharbor.com/embeds/calendar/getwetfl/items/423655/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/getwetfl/items/423655/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/getwetfl/items/423655/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/QRhbDggQXaSKAX3tKIIX
Savvy Paddles,suppaddleinflorida,savannah@suppaddleinflorida.com,1(386)717-6531,United States/Florida/New Smyrna Beach,,,548963,New Smyrna Mangrove Paddle & Mimosa Tour,SUP,6,75,270,21,90,180,270,540,https://fareharbor.com/embeds/calendar/suppaddleinflorida/items/548963/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/suppaddleinflorida/items/548963/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/suppaddleinflorida/items/548963/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/CI1GLnE0SKitfHTWAvUL
A Day Away Kayak Tours,adayawaykayaktours,info@adayawaykayaktours.com,13212682655,United States/Florida/Titusville,,,561578,Sunset-Bio in Clear Kayaks – Cocoa Beach,Water Activities,6,75,89,6,29,59,89,167,https://fareharbor.com/embeds/calendar/adayawaykayaktours/items/561578/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/adayawaykayaktours/items/561578/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/adayawaykayaktours/items/561578/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/PkJls8AYT7yEqSV7KuXQ
