company_name,company_shortname,company_email,company_phone,location,location_lat,location_long,item_id,item_name,tags,image_count,quality_score,availability_count,availability_next_week,availability_next_30days,availability_next_60days,availability_next_90days,availability_next_180days,calendar_link,calendar_script,regular_link,image_url
GhoSt Augustine,ghostaugustine,tours@ghostaugustine.com,904-824-8840,United States/Florida/St. Augustine,,,6063,Haunted St. Augustine Semi-Private,,5,65,95,7,29,63,95,197,https://fareharbor.com/embeds/calendar/ghostaugustine/items/6063/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/ghostaugustine/items/6063/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/ghostaugustine/items/6063/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/6sC3iE9eR92jLQQAzJEe
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,19075,Dolphin and Wildlife Adventure,Dolphin,13,65,187,12,58,127,187,331,https://fareharbor.com/embeds/calendar/floridawatertour/items/19075/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/19075/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/19075/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/3RCf1hqaR8ix58APF07N
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,43454,ASA 101 - Basic Keelboat Sailing,Boat Rental-Lesson-Sailing-Sports-Water Activities-Workshop,12,65,51,4,17,35,51,103,https://fareharbor.com/embeds/calendar/sta-sail/items/43454/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/43454/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/43454/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/awiaXgjQQBO8WHjjt4Uu
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,43458,ASA 103 - Basic Coastal Cruising,Sailing,5,65,40,3,14,27,40,80,https://fareharbor.com/embeds/calendar/sta-sail/items/43458/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/43458/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/43458/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/5B80hLiATPeAnzYTTeGQ
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,82571,Wine Tasting Cruise,Boat Tour-History Tour-Wine,8,65,63,4,19,41,63,93,https://fareharbor.com/embeds/calendar/floridawatertour/items/82571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/82571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/82571/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/fLocbgqTSlmVXFGewftA
Explore Tours And Pickups,exploretoursandpickups,exploretoursandpickups@gmail.com,(904) 853-1500,United States/Florida/St. Augustine,,,189864,Historical Tour,,4,65,179,15,59,121,179,336,https://fareharbor.com/embeds/calendar/exploretoursandpickups/items/189864/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/exploretoursandpickups/items/189864/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/exploretoursandpickups/items/189864/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/9aA8ufJRBOS9VUZfdNVd
GeoTrippin,geotrippin,tours@geotrippin.com,(904) 701-3272,United States/Florida/St. Augustine,,,191110,Matanzas River,Kayak,7,65,195,15,65,132,195,386,https://fareharbor.com/embeds/calendar/geotrippin/items/191110/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/geotrippin/items/191110/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/geotrippin/items/191110/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
GhoSt Augustine,ghostaugustine,tours@ghostaugustine.com,904-824-8840,United States/Florida/St. Augustine,,,220179,Para4ce Investigations,,10,65,231,18,75,153,231,459,https://fareharbor.com/embeds/calendar/ghostaugustine/items/220179/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/ghostaugustine/items/220179/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/ghostaugustine/items/220179/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/I7xqtoe8RVmkci21HnR2
GeoTrippin,geotrippin,tours@geotrippin.com,(904) 701-3272,United States/Florida/Ponte Vedra Beach,,,225352,Day Trip,Kayak,5,65,65,5,22,44,65,129,https://fareharbor.com/embeds/calendar/geotrippin/items/225352/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/geotrippin/items/225352/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/geotrippin/items/225352/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Pirates of St. Augustine,piratesofstaugistine,blackravenadventures@gmail.com,(904) 826-0000,United States/Florida/St. Augustine,,,244030,The Treasure Hunt,Boat Tour,10,65,99,7,33,68,99,168,https://fareharbor.com/embeds/calendar/piratesofstaugistine/items/244030/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesofstaugistine/items/244030/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesofstaugistine/items/244030/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
Saint Augustine Photo Tours,saintaugustinephototours,saintaugustinephototours@gmail.com,(904) 789-0202,United States/Florida/St. Augustine,,,276109,Learn Photography Exclusive Experience,Photography Tour,13,65,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/saintaugustinephototours/items/276109/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/saintaugustinephototours/items/276109/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/saintaugustinephototours/items/276109/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/BB8AOXS0ORuBrI6sCMwj
St. Augustine Land and Sea Tours LLC,staugustinelandandseatours,info@staugustinelandandseatours.com,9046799880,United States/Florida/St. Augustine,-81.31213,29.892496,298212,St. Augustine Boat and Golf Cart Tour,Boat Tour-City Tour,18,65,89,6,29,59,89,178,https://fareharbor.com/embeds/calendar/staugustinelandandseatours/items/298212/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/staugustinelandandseatours/items/298212/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/staugustinelandandseatours/items/298212/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/2A0cI4fQkKZZfq4XDXvW
St. Augustine Land and Sea Tours LLC,staugustinelandandseatours,info@staugustinelandandseatours.com,9046799880,United States/Florida/St. Augustine,-81.31213,29.892496,321048,St. Augustine Shared Golf Cart Tour,City Tour,5,65,307,23,99,205,307,549,https://fareharbor.com/embeds/calendar/staugustinelandandseatours/items/321048/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/staugustinelandandseatours/items/321048/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/staugustinelandandseatours/items/321048/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/mViS1y2cSj6BCeXJZ7oR
St Augustine Sailing,sta-sail,sas@sta-sail.com,(904) 829-0648,United States/Florida/St. Augustine,,,354146,Sweetheart - Sweet Dreams Package,Sailing,9,65,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/sta-sail/items/354146/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/sta-sail/items/354146/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/sta-sail/items/354146/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/GU6e7JoGRdeHJ5wukjbG
Florida Water Tours,floridawatertour,info@flwatertours.com,904-827-7728,United States/Florida/St. Augustine,,,401168,Graze Boxes,Boat Tour,10,65,90,7,30,60,90,180,https://fareharbor.com/embeds/calendar/floridawatertour/items/401168/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/floridawatertour/items/401168/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/floridawatertour/items/401168/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/aVUGvbeVRUyL3iItEaPy
St. Augustine Land and Sea Tours LLC,staugustinelandandseatours,info@staugustinelandandseatours.com,9046799880,United States/Florida/St. Augustine,-81.31213,29.892496,459547,Riding with the Ghosts of St Augustine,City Tour,7,65,178,14,60,118,178,358,https://fareharbor.com/embeds/calendar/staugustinelandandseatours/items/459547/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/staugustinelandandseatours/items/459547/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/staugustinelandandseatours/items/459547/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/BkrKHF3MReWqdSPmwFRS
Pirates of St. Augustine,piratesofstaugistine,blackravenadventures@gmail.com,(904) 826-0000,United States/Florida/St. Augustine,,,461508,Black Raven's Tropical Sunset Cruise,Boat Tour,16,65,88,7,30,58,88,164,https://fareharbor.com/embeds/calendar/piratesofstaugistine/items/461508/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/piratesofstaugistine/items/461508/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/piratesofstaugistine/items/461508/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,
GhoSt Augustine,ghostaugustine,tours@ghostaugustine.com,904-824-8840,United States/Florida/St. Augustine,,,494709,Shadow Ride,,9,65,351,15,79,203,351,798,https://fareharbor.com/embeds/calendar/ghostaugustine/items/494709/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/ghostaugustine/items/494709/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/ghostaugustine/items/494709/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/XmZB2jkFRkitIoBvZAub
Seaside Adventures,seasideadventures,info@seasideadventures.com,904 923 1010,United States/Florida/St. Augustine,,,554308,Moke Golf Cart Rental,Exotic Car,15,65,585,45,189,395,585,1152,https://fareharbor.com/embeds/calendar/seasideadventures/items/554308/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/seasideadventures/items/554308/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/seasideadventures/items/554308/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/QnGjQ0VeTSC5KvZsn5OM
Freeedom Adventures and Photography LLC,freeedomphotography,FreeedomAdventures@gmail.com,904-903-6125,United States/Florida/St. Augustine,,,645701,Torrid Tales Two,,7,65,90,7,30,60,90,106,https://fareharbor.com/embeds/calendar/freeedomphotography/items/645701/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/freeedomphotography/items/645701/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/freeedomphotography/items/645701/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/ucLgouYgS3WkI6YIUln8
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/St. Augustine,,,17917,Weekend Brunch Tour (Rolling),Food Tour,12,64,21,1,6,12,21,45,https://fareharbor.com/embeds/calendar/thetastingtours/items/17917/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/17917/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/17917/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/vWlXAjXzRgqhKvYOw4NS
The Tasting Tours,thetastingtours,info@thetastingtours.com,904-325-3911,United States/Florida/St. Augustine,,,289409,Fiesta De Mayo Tour (Rolling),Food Tour-Wine,7,64,5,2,5,5,5,6,https://fareharbor.com/embeds/calendar/thetastingtours/items/289409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,"<script src=""https://fareharbor.com/embeds/script/calendar/thetastingtours/items/289409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no""></script>",https://fareharbor.com/embeds/book/thetastingtours/items/289409/?asn=fhdn&asn-ref=miamistylerentals&ref=miamistylerentals&bookable-only=yes&full-items=yes&marketplace=yes&flow=no,https://cdn.filestackcontent.com/4JwJeCEaQuCFq950tjr6
